N,P,K,temperature,humidity,ph,rainfall,label
153.06364,47.84678,98.217864,26.71884423,71.43900589,6.440464715,152.6927979,ginger
145.323023,50.208363,98.3331,27.72154051,72.2314435,6.507901974,156.8505664,ginger
149.095177,49.125287,99.095963,27.39968214,70.96345605,6.896075949,141.7858912,ginger
147.910077,49.031278,98.764142,27.72175898,72.80421149,6.166515855,159.3345433,ginger
82.530331,46.892821,44.327307,21.35513238,64.3690672,7.00315692,103.2595418,garlic
72.769641,48.275861,49.866969,22.16743115,61.58165296,6.473676906,95.6941652,garlic
75.584966,50.648989,51.934693,22.55508724,66.49340451,6.403012941,104.2872986,garlic
81.236218,50.334855,48.470767,21.67206176,65.19210603,6.975775521,101.8074549,garlic
77.555246,47.919026,48.770583,23.43701368,63.96193272,6.676839754,97.7444305,garlic
81.044738,51.979363,48.570243,21.57686631,69.31306121,6.691995615,104.7440339,garlic
83.149105,51.148939,55.04444,22.02897948,66.50088215,6.217071979,95.0502359,garlic
75.196724,53.185159,43.61865,21.73447538,57.21636283,6.33789886,97.0543063,garlic
85.539484,50.99157,47.917146,22.70353606,65.04636386,6.507325537,92.783971,garlic
76.039945,47.937257,50.116153,22.05140458,69.01464093,6.575085758,83.7546058,garlic
81.050568,46.374959,47.585073,21.46396815,63.27532036,6.231845869,101.220892,garlic
74.356791,50.891669,55.592428,21.12262302,64.26027321,6.007925814,98.1943882,garlic
82.570869,51.801598,50.193409,22.58691386,71.61974179,6.833899414,96.8648744,garlic
74.195584,48.984621,47.632543,22.29788938,61.9288968,6.485799626,105.0280843,garlic
79.597217,47.634215,52.937035,20.75987258,64.14773285,6.491876295,100.095452,garlic
80.721984,51.5261,49.911481,21.75708153,63.9402677,6.380754419,104.7252599,garlic
77.413886,52.116928,50.047498,21.65597183,66.60785876,6.358146485,103.8291042,garlic
80.850904,48.509188,51.321587,22.36074922,68.00955098,6.688398667,102.9476441,garlic
75.489636,56.121467,46.490959,22.6265137,66.12133792,6.271042237,99.2541944,garlic
79.684988,53.263957,48.216723,21.8271163,58.92621903,6.838278745,93.5771905,garlic
81.307643,49.74648,49.754998,22.53450891,69.3452824,6.549041266,103.9304681,garlic
81.315566,52.543829,48.842709,22.70975777,67.88729965,6.711094717,96.0391128,garlic
79.326649,50.598667,46.572895,23.05264734,64.96808101,6.555365938,96.5379734,garlic
74.69249,48.489925,50.54801,22.44446302,65.42065801,6.567611183,97.9778418,garlic
81.984994,53.707082,51.761974,22.53429765,65.76444264,6.206884761,93.7320008,garlic
81.819503,49.972652,51.099607,23.10643946,66.8876936,6.74548281,100.5680883,garlic
76.771137,49.855335,47.98812,23.02847467,67.0550168,6.601499937,107.4156592,garlic
71.919774,51.470345,46.723386,21.99521124,64.18956026,6.629038639,101.3691237,garlic
85.380469,48.495257,51.772786,22.10706732,60.7482453,6.320869791,99.1007318,garlic
84.44917,51.159308,47.081248,21.90739129,70.24629677,6.52168855,98.0360465,garlic
81.966959,51.908483,48.859579,22.33169935,64.14488731,6.640268882,101.0181589,garlic
81.927871,48.102041,47.946784,22.62402822,64.79356941,6.555581775,98.1616274,garlic
83.594907,48.480475,49.660997,22.51875526,68.04971602,6.397866938,111.7581039,garlic
81.252967,47.392679,50.92263,21.74722052,66.12857807,6.491643032,100.4456421,garlic
76.353626,52.475153,47.109682,21.26821517,65.95513691,6.812554628,97.8844414,garlic
82.803889,52.68335,52.036711,21.79460253,62.16327854,6.069528225,98.422957,garlic
84.712349,47.189585,51.750525,21.37289933,65.2757887,6.638019365,96.0430274,garlic
80.681939,48.962272,51.762872,22.15530933,65.14691995,6.803878242,103.9738369,garlic
77.238593,49.78534,49.810253,22.05301092,71.56372412,6.572316119,87.7845846,garlic
77.828804,45.16907,49.175504,20.68837525,62.73386478,6.203459302,102.3049611,garlic
80.002157,50.757406,49.738622,21.07976348,66.33515556,6.874833789,102.4552755,garlic
78.296302,46.429832,47.729833,22.29900617,67.79010687,6.550868904,104.7993237,garlic
82.830713,51.266336,48.353816,22.11478952,62.79421771,6.503398646,101.9851812,garlic
86.715135,46.72567,51.203769,22.97761615,66.97300419,6.662424361,103.5261694,garlic
85.193338,47.281305,46.535183,21.99581947,59.38097853,6.739975932,107.3242912,garlic
78.266598,49.073074,49.819131,22.03433363,65.33065219,6.608855261,98.9642419,garlic
83.772773,51.114869,48.482591,22.88117436,61.46853184,6.482027667,105.8015044,garlic
77.107708,50.773889,51.358349,21.43205425,64.81155793,6.469481753,96.6895729,garlic
89.206699,48.092234,52.512326,21.74075133,62.17474591,6.520048777,103.8945603,garlic
83.682038,53.905663,57.363116,22.16533937,63.27596035,6.588310494,98.4027223,garlic
83.703865,46.757089,55.920836,22.56499174,60.62158955,6.361739364,104.8964863,garlic
84.705376,46.819406,51.782565,20.71475568,64.76772675,6.716849134,96.6909056,garlic
73.972311,50.365537,48.488203,22.41550852,62.69815128,6.349335807,87.8739861,garlic
80.679779,49.597738,47.029038,22.12790715,67.67038278,6.457964251,101.6090017,garlic
81.093245,46.989175,55.141465,21.68923911,66.70590212,6.649996979,99.1624292,garlic
82.42718,50.614548,46.455901,21.78070002,63.40736765,6.409959717,92.1759809,garlic
84.505735,54.004982,52.445007,22.83854929,64.10394942,6.375929917,95.3284777,garlic
82.57626,50.567658,49.806946,22.85479804,66.05284752,6.336461761,95.914547,garlic
82.727973,52.604332,51.379201,23.25194657,69.25101863,6.586001988,94.968516,garlic
74.76005,49.031546,51.883034,23.20558707,66.08536229,6.727900945,98.5281551,garlic
82.491077,52.058392,45.051014,21.72713039,67.469221,6.553521325,92.8209097,garlic
70.27951,49.085548,49.821036,21.41661085,65.37202084,6.598745416,104.024123,garlic
70.576324,46.714287,49.238443,22.37763427,66.27200844,6.59201464,97.6994923,garlic
78.689466,48.179177,51.920485,21.3924774,67.21009463,6.540531381,99.7297331,garlic
77.373158,46.611145,48.380868,21.78219547,58.84053679,6.461515745,105.5461442,garlic
82.268872,48.759485,50.117341,21.63293138,65.38677791,6.800321026,105.8109928,garlic
82.083177,48.767788,51.874846,20.88666121,64.34388095,6.613823727,104.4425273,garlic
82.679538,50.737077,49.510688,22.35506414,62.52256129,6.335287934,100.3704081,garlic
80.692791,45.435962,51.137866,22.51000073,64.79905838,6.963020925,95.9023894,garlic
78.555651,49.012333,49.809531,21.78304162,61.34229258,6.393423082,99.4142758,garlic
84.914288,55.505608,53.338685,21.48824984,63.19089501,6.468930927,110.7073533,garlic
79.338304,46.681231,48.747057,22.49965696,66.79384472,6.46095775,104.100488,garlic
70.907311,50.259573,52.151714,21.45031024,62.82551981,6.13604261,109.5393736,garlic
77.119384,50.602608,51.509793,22.99796485,64.59986579,6.39481119,101.0384059,garlic
85.136321,49.574569,47.612827,20.98309985,61.8246268,6.668556342,98.0762531,garlic
77.569916,48.210082,50.212615,21.84195964,64.28985643,6.763118166,109.2280977,garlic
73.559913,50.818982,48.057845,21.83615426,65.8041238,6.458519616,101.3827593,garlic
82.691881,50.736442,48.382909,21.58472826,61.25676623,6.333485542,111.7724102,garlic
76.831986,47.016553,50.79982,21.92715926,64.49145758,6.774763963,103.2947601,garlic
77.880028,48.93881,48.743534,22.57732815,64.19881616,6.150335067,99.7100819,garlic
73.851896,55.460577,47.58583,21.89316925,65.67132711,6.443711659,98.2598176,garlic
81.687309,53.81554,51.918773,22.97581916,62.27879032,6.561885713,100.9314763,garlic
81.404365,53.44058,49.448027,21.73236778,66.38835007,6.153250468,98.5788877,garlic
79.463209,47.699103,52.642648,21.29892139,64.64673007,6.557165659,108.1207094,garlic
79.957774,52.340384,51.751488,22.08148199,62.16726514,6.220256732,100.6390324,garlic
77.829213,52.298153,51.864641,21.87815674,61.9899464,6.599593432,93.8923033,garlic
76.966144,47.551461,49.653747,22.77232694,64.98689374,6.413572355,90.8463104,garlic
82.208498,48.048988,50.293794,21.76621571,67.17926077,6.469338904,99.6464419,garlic
81.942989,55.26735,52.221117,21.94151997,65.00831478,6.397652405,94.3000258,garlic
77.788997,48.069628,51.633421,21.29301139,68.46634746,6.646649045,100.1230104,garlic
80.001274,48.606797,50.675211,22.71814103,63.1717932,6.200988543,104.2193095,garlic
81.297464,47.199503,48.166522,21.43299118,63.1162161,6.436881863,98.4007162,garlic
77.396825,48.10459,49.428039,22.11067641,64.17762901,6.72594007,103.0485263,garlic
73.636617,51.309319,51.51386,21.71307492,61.11248627,6.501573018,99.9537481,garlic
75.513415,46.371952,49.781116,21.84616905,63.91511005,6.483734907,93.3833418,garlic
78.260718,51.333313,49.125075,20.89649817,63.77100008,6.2913191,101.6028178,garlic
81.27535,45.853063,51.897532,21.26595704,69.05387396,6.490488628,92.521639,garlic
75.432056,50.870238,49.02175,21.93620842,69.19322861,6.363647407,100.3597771,garlic
85.679378,50.676284,45.983493,22.33355675,61.97619257,6.774327468,95.0627944,garlic
91.878038,53.66844,48.008469,22.01320911,66.95947513,6.652813792,102.6540176,garlic
63.756477,39.754062,78.533129,27.70863425,82.74679434,5.560254872,203.495404,rubber
62.385703,35.897895,81.240275,28.18359787,85.34018586,5.247782983,218.6862396,rubber
60.226227,40.977979,86.703675,28.47103947,81.28117853,5.539978046,194.1982624,rubber
59.914533,38.568974,79.821732,26.03781821,81.37292662,5.479913353,195.9655552,rubber
60.659274,37.132872,87.71708,27.91367533,79.53329781,5.340709625,200.2873566,rubber
64.16088,42.071832,83.417751,28.45897512,78.85266391,5.260723077,197.5875347,rubber
59.292386,42.097589,81.237562,29.35434168,83.83196333,5.424678224,178.4584496,rubber
64.156726,42.71877,74.535154,29.26776162,81.22277495,5.526513107,219.3773991,rubber
64.034056,41.302662,81.892868,28.5177712,78.71981621,5.490908261,189.1721941,rubber
59.000881,39.266732,77.458779,28.11486706,78.96326128,5.582868729,180.5321526,rubber
59.659936,40.263103,78.757483,27.85519013,74.92721277,5.558818722,207.7712718,rubber
61.480612,42.077454,80.806118,28.40209219,80.49949036,5.613445869,181.0732444,rubber
57.319257,43.173799,70.158257,27.88225054,83.75127987,5.48461199,195.1398671,rubber
60.388265,39.29376,80.123398,27.42595993,83.54775814,5.734838712,198.3993161,rubber
55.840532,38.952314,79.264045,28.42465266,76.77435769,5.373088217,206.1281137,rubber
62.816726,38.756812,74.667132,30.75865929,82.50657356,5.455944379,210.4283753,rubber
59.62663,41.734314,80.637573,28.07666839,79.63653802,5.26118208,223.2571388,rubber
57.175398,37.279953,79.14856,27.19236368,79.83451907,5.613481035,211.9436348,rubber
62.444192,39.388736,80.198367,28.3426184,74.37508024,5.594146476,182.5124085,rubber
66.12104,39.19097,79.260499,27.35344604,77.9840959,5.875225439,211.2844363,rubber
55.352393,43.008426,84.772969,27.76378153,80.98143021,5.497534227,223.6709589,rubber
57.611129,40.292021,78.287419,26.79624606,87.01324242,5.305041514,202.6415502,rubber
54.777898,39.201859,81.687875,27.30722346,81.87776592,5.45560822,213.9209901,rubber
64.085283,38.82651,80.306931,28.15410155,81.98191775,5.502373029,202.2825315,rubber
59.269781,40.23048,85.191761,28.54270992,82.24401805,5.619306603,198.1542947,rubber
60.956481,37.829653,85.075231,25.66231324,79.72112514,5.688247836,183.6335848,rubber
61.19934,38.638467,78.524787,28.79459041,80.63378216,5.164331282,188.2828935,rubber
62.926007,40.897885,86.992542,29.41342398,78.90481558,5.913034238,200.293756,rubber
57.111994,38.73272,70.9731,29.34989597,85.10323836,5.332441273,197.2653885,rubber
60.286823,38.079294,72.979592,27.82329961,78.97254583,5.435912145,202.6725928,rubber
64.288559,39.393815,80.681772,28.61057124,81.77325736,5.398620118,201.1565255,rubber
61.642619,37.743297,85.054156,29.20253468,77.68710318,5.531955553,207.7073391,rubber
58.363158,40.963228,80.653023,26.76694873,81.46931621,5.318476501,211.2704342,rubber
57.986367,39.677429,85.489116,28.41696058,76.54568346,5.332538766,192.8083665,rubber
61.183932,40.7166,76.627591,27.01954403,80.9010669,5.469993089,225.8865906,rubber
60.109811,43.628506,75.318466,26.67850113,76.41572758,5.696206414,221.0732191,rubber
57.653462,39.078868,75.324076,26.47822253,82.29891743,5.53679835,200.1258558,rubber
55.79983,43.279913,77.986573,28.4482462,75.3454035,5.468563344,203.4964935,rubber
60.981226,40.309297,81.97809,27.05036282,80.63159234,5.518770018,202.7800722,rubber
60.217036,37.453574,74.728801,26.14001472,82.61611043,5.636563489,210.1226035,rubber
60.92037,35.733762,75.893158,28.14314895,80.43365761,5.463246545,204.4270064,rubber
60.034955,40.241541,77.443739,28.82488923,78.62153085,5.280442901,190.7480118,rubber
58.954601,41.988006,79.830928,27.8436355,76.00427704,5.629604627,192.1765742,rubber
59.699916,42.960366,82.035053,26.6322666,74.33756724,5.489388776,185.4471126,rubber
61.94564,40.084526,80.661539,27.40633573,85.5724277,5.969027965,196.6569833,rubber
61.059118,40.194835,78.961253,27.30106081,76.52810244,5.312626451,204.8628803,rubber
58.440977,34.843414,81.779433,27.96786052,84.3093536,5.561565196,182.2559168,rubber
53.31097,38.561055,77.49957,28.79225373,79.97161302,5.687058602,184.1020033,rubber
62.895793,41.441978,71.927064,29.11099899,80.29906717,5.564687343,189.6212467,rubber
63.825741,37.628295,83.328368,28.68931028,76.88266423,5.827256644,202.7783418,rubber
61.961678,36.945758,88.47092,26.97137217,83.27963658,5.335862667,192.5721344,rubber
62.366262,42.055105,74.914863,28.91599662,83.34393758,5.345237688,219.1837711,rubber
55.629427,38.750455,81.91601,27.28300432,80.84422107,5.539777553,197.7551088,rubber
62.497202,39.543278,80.926164,28.96303638,82.53019587,5.629692853,186.2098448,rubber
61.574378,38.243002,74.87434,27.93976667,77.1062554,5.630451924,209.7744255,rubber
54.292121,38.343395,74.160853,27.61139141,81.45656214,5.460022464,192.9228891,rubber
63.90053,35.390286,84.947488,27.54279783,79.75005117,5.412985049,218.5146573,rubber
56.307065,40.023473,82.109755,26.64675767,77.05632585,5.475550542,189.3600196,rubber
57.553225,39.300275,82.598325,27.71211707,83.45096382,5.335369966,184.9769329,rubber
65.779036,38.684084,74.756352,26.53667469,83.44033105,5.443684755,196.9554832,rubber
59.522395,42.025886,79.281881,29.96900517,80.42803384,5.675194487,209.6628783,rubber
59.890658,38.826058,81.327856,28.42848293,78.16772465,5.527445913,214.8344597,rubber
66.209843,41.708739,87.451039,27.47132566,82.24602321,5.720855719,189.244,rubber
58.54323,43.47581,76.099605,26.87345077,84.88954104,5.697465932,205.1854429,rubber
59.862868,39.122951,81.127795,29.32703784,80.7634116,5.857548279,189.2246962,rubber
59.940958,39.253883,75.659434,27.87140966,81.33545377,5.58649798,226.0454261,rubber
61.393402,42.300274,80.264377,29.4095667,87.67503771,5.587629047,188.0880918,rubber
58.353585,40.563869,81.825992,28.58667711,81.47263258,5.501152511,192.3656187,rubber
61.203415,43.709975,84.079714,28.44915132,83.29461416,5.438774435,193.9008182,rubber
57.756645,39.749427,78.311976,29.01495078,78.47896506,5.367550917,223.3109261,rubber
58.645874,40.307057,81.805291,27.04517778,83.95354806,5.605124642,218.7006081,rubber
57.962334,40.198252,80.157423,28.22166634,75.3452328,5.518288002,182.8824331,rubber
61.075002,35.742702,72.593653,28.68758092,78.25011694,5.337003418,215.2501475,rubber
60.982879,41.74418,79.335032,30.2508881,78.06555565,5.787841766,199.2636075,rubber
55.036469,40.965697,81.25905,27.11688968,77.04889831,5.495924889,204.1969738,rubber
52.58801,42.106243,78.022008,26.88133211,83.01141296,5.496103033,214.5939893,rubber
61.313857,39.996971,79.38908,28.40547872,78.67669997,5.359325523,207.3189095,rubber
59.566536,40.067135,84.357519,27.90434365,80.04810856,5.401057831,205.1688792,rubber
61.049484,41.80155,77.683485,27.61543375,82.53483968,5.541615146,189.1253825,rubber
63.919662,36.603099,83.137139,26.93722189,86.03452325,5.245141045,213.8270078,rubber
59.755097,39.266795,80.741587,28.53079628,77.10591839,5.365395025,207.7952584,rubber
54.877971,38.831542,92.162748,27.18686911,83.67296893,5.403318123,206.1085417,rubber
61.963067,42.257913,79.198985,29.6706631,78.11412299,5.538646368,202.9433232,rubber
56.634096,39.428255,80.646054,27.63701832,87.81095669,5.361627094,214.1530936,rubber
62.569379,39.972276,76.539164,27.35466553,78.34250464,5.205352688,187.9584149,rubber
55.55257,42.69175,82.47385,28.66021824,81.88426224,5.527549658,217.528164,rubber
58.167712,40.213339,82.988235,26.89018425,89.90908447,5.504713351,201.7038734,rubber
63.770634,41.829911,80.152312,28.10930873,75.1867247,5.408183147,206.2065226,rubber
61.331679,42.442332,79.517996,26.83467933,83.38153738,5.736954742,210.7789349,rubber
59.509099,42.088772,93.715642,28.09672794,75.80244258,5.403262967,207.505712,rubber
55.185587,40.338806,81.521347,29.28950226,84.19262354,5.642656491,174.0478519,rubber
62.763159,41.411027,81.023778,26.54661341,77.51432349,5.307474243,175.8198987,rubber
59.991255,38.404356,90.501222,27.85823157,84.1400101,5.241098661,193.638925,rubber
60.290694,38.183692,78.311197,27.81692124,79.25149445,5.806094565,204.5387154,rubber
61.438532,41.07931,82.450506,27.93037493,78.97361161,5.52752465,213.8816474,rubber
63.378715,39.519203,83.071375,27.83654888,80.10838576,5.421868642,197.8202583,rubber
64.02399,40.184842,80.54113,26.78433707,79.0104195,5.460183041,190.0502782,rubber
